"url" "rubrique" "titre" "resume" "mots-clefs" "mots-clefs_nb" "auteurs" "auteurs_nb" "infos_vol" "Auteurs_sexes" "Auteurs_nb_H" "Auteurs_nb_F" "Auteurs_nb_M" "Auteurs_nb_NA" "Annee" "Volume" "Numero" "Periode" "rubrique_net1"
"4006" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1136" "" "La mortalité par accidents en France depuis 1826" "" "" 0 "Jean-Claude Chesnais" 1 "Vol. 29, 1974/6, pages 1097 à 1136" "HommeS" "1" "0" "0" "0" 1974 29 6 "(1970,1980]" ""
"4007" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1138" "Notes et documents" "Les Nations Unies et le problème du vieillissement démographique" "" "" 0 "P. P." 1 "Vol. 29, 1974/6, pages 1137 à 1138" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4008" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1141" "Notes et documents" "Les étrangers en Allemagne fédérale en 1973" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/6, pages 1138 à 1141" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4009" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1148" "Notes et documents" "Nouvelles données sur la population algérienne" "" "" 0 "J. V." 1 "Vol. 29, 1974/6, pages 1141 à 1148" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4010" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1151" "Notes et documents" "La population du Liban" "" "" 0 "J. V." 1 "Vol. 29, 1974/6, pages 1148 à 1151" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4011" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1153" "Notes et documents" "Emploi et chômage aux Etats-Unis selon les régions" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/6, pages 1151 à 1153" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4012" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1154" "Notes et documents" "Les réfugiés venus du Chili" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/6, pages 1153 à 1154" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4013" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1156" "Notes et documents" "La population de Hawaï" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/6, pages 1154 à 1156" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4014" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1158" "Notes et documents" "La population de Bahrein" "" "" 0 "A. S." 1 "Vol. 29, 1974/6, pages 1157 à 1158" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4015" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1159" "Notes et documents" "Bourgeois-Pichat Jean — Main trends in demography" "" "" 0 "P. P." 1 "Vol. 29, 1974/6, pages 1159 à 1159" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4016" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1160" "Notes et documents" "Matras Judah — Populations and societies" "" "" 0 "J.-C. C." 1 "Vol. 29, 1974/6, pages 1160 à 1160" "HommeS" "1" "0" "0" "0" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4017" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1161" "Notes et documents" "Floyd Mary K. — Abortion bibliography for 1970, 1971, 1972" "" "" 0 "D. P." 1 "Vol. 29, 1974/6, pages 1161 à 1161" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4018" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1162" "Notes et documents" "Etchelecou André — La mortalité pré-périnatale" "" "" 0 "H. L." 1 "Vol. 29, 1974/6, pages 1162 à 1162" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4019" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1163" "Notes et documents" "Mauco Georges — Les célibataires et le problème du célibat" "" "" 0 "L. " 1 "Vol. 29, 1974/6, pages 1162 à 1163" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4020" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1164" "Notes et documents" "Griffith Edward F. — Modern marriage" "" "" 0 "Hd " 1 "Vol. 29, 1974/6, pages 1164 à 1164" "Homme" "1" "0" "0" "0" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4021" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1165" "Notes et documents" "Kayser Bernard — Les retours conjoncturels de travailleurs migrants et les effets de l'émigration" "" "" 0 "Daniel Courgeau" 1 "Vol. 29, 1974/6, pages 1165 à 1165" "HommeS" "1" "0" "0" "0" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4022" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1166" "Notes et documents" "Gist Noel P. Wright Roy Dean — Marginality and identity. Anglo-indians as a racially-mixed minority in India" "" "" 0 "P. P." 1 "Vol. 29, 1974/6, pages 1166 à 1166" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4023" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1167" "Notes et documents" "Notion (la) de personne en Afrique noire" "" "" 0 "Hélène Bergues" 1 "Vol. 29, 1974/6, pages 1167 à 1167" "Femme" "0" "1" "0" "0" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4024" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1168" "Notes et documents" "Cross-national family research" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/6, pages 1168 à 1168" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4025" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1169" "Notes et documents" "Images du peuple au dix-huitième siècle" "" "" 0 "C G" 1 "Vol. 29, 1974/6, pages 1169 à 1169" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4026" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1170" "Notes et documents" "Ranum Orest — Les parisiens du XVIIe siècle" "" "" 0 "A. W." 1 "Vol. 29, 1974/6, pages 1169 à 1170" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4027" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1171" "Notes et documents" "Stora-Sandor Judith — Alexandra Kollontaï : marxisme et révolution sexuelle" "" "" 0 "F E" 1 "Vol. 29, 1974/6, pages 1171 à 1171" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4028" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1172" "Notes et documents" "Poulantzas Nicos — Les classes sociales dans le capitalisme aujourd'hui." "" "" 0 "A. W." 1 "Vol. 29, 1974/6, pages 1171 à 1172" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4029" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1173" "Notes et documents" "Jacob Pierre — Schizophrénie et délinquance juvénile" "" "" 0 "Hélène Bergues" 1 "Vol. 29, 1974/6, pages 1173 à 1173" "Femme" "0" "1" "0" "0" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4030" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1174" "Notes et documents" "Legoux Yves — Du compagnon au technicien" "" "" 0 "H. Ba" 1 "Vol. 29, 1974/6, pages 1174 à 1174" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4031" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1175" "Notes et documents" "Accidents et sécurité du travail" "" "" 0 "Hélène Bergues" 1 "Vol. 29, 1974/6, pages 1174 à 1175" "Femme" "0" "1" "0" "0" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4032" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1176" "Notes et documents" "Bosschere Guy de — Clefs pour le tiers-monde" "" "" 0 "J. He." 1 "Vol. 29, 1974/6, pages 1175 à 1176" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4033" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1177" "Notes et documents" "Politique (la) industrielle du Japon" "" "" 0 "A. W." 1 "Vol. 29, 1974/6, pages 1176 à 1177" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4034" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1178" "Notes et documents" "Thinking about the future. A critique of the limits to growth" "" "" 0 "J. He." 1 "Vol. 29, 1974/6, pages 1177 à 1178" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4035" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1179" "Notes et documents" "Lefevre Théo — La science d'aujourd'hui pour la société de demain." "" "" 0 "A. W." 1 "Vol. 29, 1974/6, pages 1179 à 1179" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4036" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1180" "I. — Analyses" "Ginguay Michel — Dictionnaire d'informatique : Français-Anglais, lre éd. — Anglais-Français, 3e éd" "" "" 0 "J. He." 1 "Vol. 29, 1974/6, pages 1179 à 1180" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "analyses critiques et/ou comptes rendus"
"4037" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1184" "Notes et documents" "II. — Notes" "" "" 0 "" 0 "Vol. 29, 1974/6, pages 1180 à 1184" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4038" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1200" "Notes et documents" "III. — Ouvrages reçus" "" "" 0 "" 0 "Vol. 29, 1974/6, pages 1184 à 1200" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" "notes de recherche et documents"
"4039" "http://www.revue-population.fr/article/?article=POPU_P1974_29N6_1206" "" "Informations" "" "" 0 "" 0 "Vol. 29, 1974/6, pages 1206 à 1206" "NA" "0" "0" "0" "1" 1974 29 6 "(1970,1980]" ""
"4040" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0742" "" "L'immigration clandestine dans le monde" "" "" 0 "Alfred Sauvy; Jacques Houdaille" 2 "Vol. 29, 1974/4, pages 725 à 742" "HommeS" "2" "0" "0" "0" 1974 29 4 "(1970,1980]" ""
"4041" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0769" "" "Mobilité de la population et motivations des personnes : une enquête auprès du public. II. - Les motifs de la mobilité" "" "" 0 "Alain Girard; Henri Bastide" 2 "Vol. 29, 1974/4, pages 743 à 769" "HommeS" "2" "0" "0" "0" 1974 29 4 "(1970,1980]" ""
"4042" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0794" "" "Confucius, ses disciples et la population" "" "" 0 "Sylvie Gay-Sterboul" 1 "Vol. 29, 1974/4, pages 771 à 794" "Femme" "0" "1" "0" "0" 1974 29 4 "(1970,1980]" ""
"4043" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0824" "La Conjoncture Démographique : l'Europe" "La situation démographique des deux Allemagnes" "" "" 0 "Patrick Festy" 1 "Vol. 29, 1974/4, pages 795 à 824" "Homme" "1" "0" "0" "0" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4044" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0860" "La Conjoncture Démographique : l'Europe" "Le mariage en Suède" "" "" 0 "France Prioux" 1 "Vol. 29, 1974/4, pages 825 à 860" "FemmeS" "0" "1" "0" "0" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4045" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0898" "La Conjoncture Démographique : l'Europe" "Evolution récente de la mortalité en Europe, dans les pays anglo-saxons et en Union Soviétique 1960-1970" "" "" 0 "Jean-Claude Chesnais; Jacques Vallin" 2 "Vol. 29, 1974/4, pages 861 à 898" "HommeS" "2" "0" "0" "0" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4046" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0907" "La Conjoncture Démographique : l'Europe" "Chronique de l'immigration" "" "" 0 "" 0 "Vol. 29, 1974/4, pages 899 à 907" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4047" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0913" "La Conjoncture Démographique : l'Europe" "Augmentation de la mortalité par cirrhose du foie dans les pays industriels" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/4, pages 910 à 913" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4048" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0919" "La Conjoncture Démographique : l'Europe" "La morbidité en Allemagne fédérale" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/4, pages 917 à 919" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4049" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0922" "La Conjoncture Démographique : l'Europe" "Contribution des étrangers à la natalité en Allemagne fédérale" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/4, pages 919 à 922" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4050" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0923" "La Conjoncture Démographique : l'Europe" "L'activité féminine en Grande-Bretagne" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/4, pages 922 à 923" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4051" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0931" "La Conjoncture Démographique : l'Europe" "Caractères démographiques du patriciát de Milan" "" "" 0 "Jacques Houdaille; Louis Henry" 2 "Vol. 29, 1974/4, pages 923 à 931" "HommeS" "2" "0" "0" "0" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4052" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0933" "La Conjoncture Démographique : l'Europe" "Gérard H., Wunsch G. — Comprendre la démographie. Méthodes d'analyse et problèmes de population" "" "" 0 "R. H." 1 "Vol. 29, 1974/4, pages 933 à 933" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4053" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0934" "La Conjoncture Démographique : l'Europe" "Etude statistique nationale de la population. Programme d'exploitation longitudinale de l'enquête démographique. Série 1 : méthodologie. Vol. 6 ." "" "" 0 "J. V." 1 "Vol. 29, 1974/4, pages 934 à 934" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4054" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0935" "La Conjoncture Démographique : l'Europe" "Etude statistique nationale de la population. Résultats de l'enquête fécondité. Série 2 : résultats. Vol. 2" "" "" 0 "J. V." 1 "Vol. 29, 1974/4, pages 935 à 935" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4055" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0937" "La Conjoncture Démographique : l'Europe" "Minces Juliette — Les travailleurs étrangers en France. Enquête" "" "" 0 "A. W." 1 "Vol. 29, 1974/4, pages 937 à 937" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4056" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0938" "La Conjoncture Démographique : l'Europe" "Burgess Anthony — La folle semence" "" "" 0 "J. He." 1 "Vol. 29, 1974/4, pages 938 à 938" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4057" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0939" "La Conjoncture Démographique : l'Europe" "Castaneda Edelmiro R. — Historia de las doctrinas de la población y la política demográfica" "" "" 0 "J. He." 1 "Vol. 29, 1974/4, pages 938 à 939" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4058" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0940" "La Conjoncture Démographique : l'Europe" "Cailly Pierre — L'éducation au futur. L'orientation scolaire et professionnelle de nos enfants" "" "" 0 "P. L." 1 "Vol. 29, 1974/4, pages 940 à 940" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4059" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0941" "La Conjoncture Démographique : l'Europe" "Jegouzo Guenhaël — Le destin scolaire et social des jeunes d'origine agricole. Enquête en Bretagne" "" "" 0 "H. Ba" 1 "Vol. 29, 1974/4, pages 940 à 941" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4060" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0942" "La Conjoncture Démographique : l'Europe" "Planification à long terme des politiques d'enseignement" "" "" 0 "H. Ba" 1 "Vol. 29, 1974/4, pages 942 à 942" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4061" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0943" "La Conjoncture Démographique : l'Europe" "Massip Jacques — La réforme de la filiation et ses conséquences sur la pratique de l'état civil" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/4, pages 942 à 943" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4062" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0944" "La Conjoncture Démographique : l'Europe" "Danrey Jean — La réinsertion professionnelle des femmes. L'exemple de l'agglomération dijonnaise" "" "" 0 "A. W." 1 "Vol. 29, 1974/4, pages 944 à 944" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4063" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0945" "La Conjoncture Démographique : l'Europe" "Carre Jean-Jacques, Dubois Paul, Malinvaud Edmond — La croissance française. Un essai d'analyse économique causale de l'après-guerre" "" "" 0 "A. W." 1 "Vol. 29, 1974/4, pages 945 à 945" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4064" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0946" "La Conjoncture Démographique : l'Europe" "Griffin Keith — The green revolution : an economic analysis" "" "" 0 "J. He." 1 "Vol. 29, 1974/4, pages 946 à 946" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4065" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0947" "La Conjoncture Démographique : l'Europe" "Lattes Robert — Pour une autre croissance" "" "" 0 "P. L." 1 "Vol. 29, 1974/4, pages 946 à 947" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4066" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0948" "La Conjoncture Démographique : l'Europe" "Nineteenth-century society. Essays in the use of quantitative methods for the study of social data." "" "" 0 "P. P." 1 "Vol. 29, 1974/4, pages 947 à 948" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4067" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0949" "La Conjoncture Démographique : l'Europe" "Colloque de la C.E.E. sur les problèmes de l'environnement" "" "" 0 "P. L." 1 "Vol. 29, 1974/4, pages 949 à 949" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4068" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0950" "La Conjoncture Démographique : l'Europe" "Bourdet Claude — A qui appartient Paris ?" "" "" 0 "P. P." 1 "Vol. 29, 1974/4, pages 950 à 950" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4069" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0984" "La Conjoncture Démographique : l'Europe" "III. — Ouvrages reçus" "" "" 0 "" 0 "Vol. 29, 1974/4, pages 963 à 984" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4070" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0989" "La Conjoncture Démographique : l'Europe" "IV. — Revue des revues" "" "" 0 "" 0 "Vol. 29, 1974/4, pages 985 à 989" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" "la conjoncture démographique"
"4071" "http://www.revue-population.fr/article/?article=POPU_P1974_29N4-5_0991" "" "Informations" "" "" 0 "" 0 "Vol. 29, 1974/4, pages 991 à 991" "NA" "0" "0" "0" "1" 1974 29 4 "(1970,1980]" ""
"4072" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0464" "" "Populations stables aléatoires" "" "" 0 "Hervé Le Bras" 1 "Vol. 29, 1974/3, pages 435 à 464" "Homme" "1" "0" "0" "0" 1974 29 3 "(1970,1980]" ""
"4073" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0490" "" "La composition par âge de 141 villes touristiques du littoral français" "" "" 0 "Alexandre Kych; Claude Deniau; Loréna Lepape; Françoise Cribier" 4 "Vol. 29, 1974/3, pages 465 à 490" "MixteS" "1" "2" "1" "0" 1974 29 3 "(1970,1980]" ""
"4074" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0516" "" "La fécondité des Algériennes : niveau et tendances" "" "" 0 "Jacques Vallin; Gourari Negadi" 2 "Vol. 29, 1974/3, pages 491 à 516" "MixteS" "1" "1" "0" "0" 1974 29 3 "(1970,1980]" ""
"4075" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0534" "" "Un « isolat » du Sud Sahara : les Kel Kummer" "" "" 0 "Albert Jacquard; Philippe Lefèvre-Witier" 2 "Vol. 29, 1974/3, pages 517 à 534" "HommeS" "2" "0" "0" "0" 1974 29 3 "(1970,1980]" ""
"4076" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0552" "" "La population de la Chine. Evolution et perspectives" "" "" 0 "Alfred Sauvy; Paul Paillat" 2 "Vol. 29, 1974/3, pages 535 à 552" "HommeS" "2" "0" "0" "0" 1974 29 3 "(1970,1980]" ""
"4077" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0577" "" "La table de mortalité française 1966-1970" "" "" 0 "Jacques Vallin" 1 "Vol. 29, 1974/3, pages 553 à 577" "HommeS" "1" "0" "0" "0" 1974 29 3 "(1970,1980]" ""
"4078" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0607" "" "Mobilité de la population et motivations des personnes : une enquête auprès du public" "" "" 0 "Alain Girard; Henri Bastide" 2 "Vol. 29, 1974/3, pages 579 à 607" "HommeS" "2" "0" "0" "0" 1974 29 3 "(1970,1980]" ""
"4079" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0632" "La conjoncture démographique" "Evolution de la population en Amérique latine" "" "" 0 "Patrick Festy" 1 "Vol. 29, 1974/3, pages 609 à 632" "Homme" "1" "0" "0" "0" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4080" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0645" "La conjoncture démographique" "La population active espagnole depuis 1900" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/3, pages 643 à 645" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4081" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0647" "La conjoncture démographique" "Baisse de la fécondité chez les Américains d'origine italienne" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/3, pages 645 à 647" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4082" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0649" "La conjoncture démographique" "Mortalité et fécondité au Liban" "" "" 0 "" 0 "Vol. 29, 1974/3, pages 648 à 649" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4083" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0651" "La conjoncture démographique" "Résultats sommaires du recensement de 1972 au Pakistan occidental" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/3, pages 649 à 651" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4084" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0652" "La conjoncture démographique" "Le département de démographie de l'Université de Montréal" "" "" 0 "A. S." 1 "Vol. 29, 1974/3, pages 651 à 652" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4085" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0653" "La conjoncture démographique" "Symonds Richard, Carder Michael — The United Nations and the population question 1945-1970" "" "" 0 "Y. C." 1 "Vol. 29, 1974/3, pages 653 à 653" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4086" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0654" "La conjoncture démographique" "Kloss Diana M., Raisbeck Bertram L. — Law and population growth in the United Kingdom" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/3, pages 653 à 654" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4087" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0655" "La conjoncture démographique" "Moreau Maurice — Le Japon d'aujourd'hui" "" "" 0 "Hélène Bergues" 1 "Vol. 29, 1974/3, pages 655 à 655" "Femme" "0" "1" "0" "0" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4088" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0656" "La conjoncture démographique" "La population des pays du Marché commun. Problèmes économiques et sociaux" "" "" 0 "Y. C." 1 "Vol. 29, 1974/3, pages 655 à 656" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4089" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0657" "La conjoncture démographique" "Fertility trends and differentials in Arab countries" "" "" 0 "J. V." 1 "Vol. 29, 1974/3, pages 657 à 657" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4090" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0658" "La conjoncture démographique" "Braeckman Colette. — Les étrangers en Belgique. Dessins de Chuck" "" "" 0 "A. W." 1 "Vol. 29, 1974/3, pages 658 à 658" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4091" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0659" "La conjoncture démographique" "Brandes Joseph, in association with Martin Douglas — Immigrants to freedom. Jewish communities in rural New Jersey since 1882" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/3, pages 659 à 659" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
